curve_idx,y,x,diameter_px,ref_diameter_px,percent_diameter_stenosis,intensity,ref_intensity,percent_intensity_drop,diameter_mm,ref_diameter_mm
439,125,155,12.0,39.315447616577174,69.47764625757938,0.4125717,0.6108363449573517,32.45790053605997,2.6399999,8.649398475646978
440,125,154,11.0,39.315447616577174,72.02117573611442,0.41543588,0.6108363449573517,31.989005393826364,2.42,8.649398475646978
441,125,153,10.0,39.315447616577174,74.56470521464948,0.41575563,0.6108363449573517,31.936659276195577,2.2,8.649398475646978
442,125,152,10.0,39.315447616577174,74.56470521464948,0.41347805,0.6108363449573517,32.30952229676577,2.2,8.649398475646978
443,125,151,10.0,39.315447616577174,74.56470521464948,0.41210917,0.6108363449573517,32.53362164199993,2.2,8.649398475646978
444,125,150,11.045361,39.315447616577174,71.90579980140197,0.41633067,0.6108363449573517,31.842520182180667,2.4299793,8.649398475646978
445,125,149,11.045361,39.315447616577174,71.90579980140197,0.4265099,0.6108363449573517,30.17608013690747,2.4299793,8.649398475646978
446,126,148,12.165525,39.315447616577174,69.05662743064511,0.43692437,0.6108363449573517,28.471125761074344,2.6764157,8.649398475646978
447,126,147,13.152946,39.315447616577174,66.54509291844715,0.44153833,0.6108363449573517,27.715773576762604,2.8936481,8.649398475646978
448,126,146,13.601471,39.315447616577174,65.4042576941918,0.44054878,0.6108363449573517,27.87777380882641,2.9923236,8.649398475646978
449,126,145,12.649111,39.315447616577174,67.82661381803369,0.4394135,0.6108363449573517,28.063632043985997,2.7828043,8.649398475646978
450,126,144,13.416408,39.315447616577174,65.87497181114486,0.44306242,0.6108363449573517,27.466264726390854,2.9516096,8.649398475646978
451,127,143,14.764823,39.315447616577174,62.44523755614344,0.45097706,0.6108363449573517,26.170560485051908,3.248261,8.649398475646978
452,127,142,14.422205,39.315447616577174,63.31669650998939,0.45737588,0.6108363449573517,25.123008749532428,3.1728852,8.649398475646978
453,128,141,14.422205,39.315447616577174,63.31669650998939,0.45664495,0.6108363449573517,25.242669564241417,3.1728852,8.649398475646978
454,129,140,15.6205,39.315447616577174,60.2687987702283,0.44671804,0.6108363449573517,26.86780452685432,3.4365098,8.649398475646978
455,130,139,14.21267,39.315447616577174,63.8496540565262,0.42862839,0.6108363449573517,29.829260883315854,3.1267874,8.649398475646978
456,131,138,14.21267,39.315447616577174,63.8496540565262,0.4060082,0.6108363449573517,33.53240839982161,3.1267874,8.649398475646978
457,132,137,12.806249,39.315447616577174,67.42692901148872,0.384211,0.6108363449573517,37.1008289434262,2.8173747,8.649398475646978
458,133,136,14.21267,39.315447616577174,63.8496540565262,0.36898878,0.6108363449573517,39.59285835349514,3.1267874,8.649398475646978
459,134,135,14.422205,39.315447616577174,63.31669650998939,0.36405984,0.6108363449573517,40.399776025479525,3.1728852,8.649398475646978
460,134,134,15.264338,39.315447616577174,61.174707497532886,0.3672851,0.6108363449573517,39.87176767966548,3.3581543,8.649398475646978
461,135,133,14.422205,39.315447616577174,63.31669650998939,0.372051,0.6108363449573517,39.091542673312375,3.1728852,8.649398475646978
462,135,132,14.764823,39.315447616577174,62.44523755614344,0.3741661,0.6108363449573517,38.74527961856593,3.248261,8.649398475646978
463,136,131,14.764823,39.315447616577174,62.44523755614344,0.37379012,0.6108363449573517,38.806832290765584,3.248261,8.649398475646978
464,136,130,15.231546,39.315447616577174,61.25811272289562,0.37166587,0.6108363449573517,39.1545931792442,3.3509402,8.649398475646978
465,136,129,14.3178215,39.315447616577174,63.58219893951627,0.36785808,0.6108363449573517,39.777965232320014,3.1499207,8.649398475646978
466,137,128,15.231546,39.315447616577174,61.25811272289562,0.36286986,0.6108363449573517,40.59458711047158,3.3509402,8.649398475646978
467,137,127,14.3178215,39.315447616577174,63.58219893951627,0.35731387,0.6108363449573517,41.50415762195189,3.1499207,8.649398475646978
468,138,126,14.56022,39.315447616577174,62.965651814512746,0.3513479,0.6108363449573517,42.48084767302085,3.2032483,8.649398475646978
469,138,125,14.56022,39.315447616577174,62.965651814512746,0.3454105,0.6108363449573517,43.4528588232782,3.2032483,8.649398475646978
470,138,124,13.928389,39.315447616577174,64.57273301864814,0.34160793,0.6108363449573517,44.07537706233728,3.0642455,8.649398475646978
471,139,123,13.601471,39.315447616577174,65.4042576941918,0.34424537,0.6108363449573517,43.64360087461342,2.9923236,8.649398475646978
472,139,122,14.56022,39.315447616577174,62.965651814512746,0.35664693,0.6108363449573517,41.61334335841003,3.2032483,8.649398475646978
473,139,121,13.601471,39.315447616577174,65.4042576941918,0.3753248,0.6108363449573517,38.55559141767421,2.9923236,8.649398475646978
474,139,120,13.928389,39.315447616577174,64.57273301864814,0.39081886,0.6098812103271485,35.918855822861474,3.0642455,8.649398475646978
475,140,119,13.928389,39.315447616577174,64.57273301864814,0.39689744,0.60716752409935,34.631314604619554,3.0642455,8.649398475646978
476,140,118,14.3178215,39.315447616577174,63.58219893951627,0.39409915,0.6049446702003479,34.85368844020886,3.1499207,8.649398475646978
477,140,117,14.764823,39.315447616577174,62.44523755614344,0.38543922,0.6009490370750428,35.86158111629797,3.248261,8.649398475646978
478,141,116,14.422205,39.315447616577174,63.31669650998939,0.37531868,0.6009490370750428,37.54567411995178,3.1728852,8.649398475646978
479,142,115,14.422205,39.315447616577174,63.31669650998939,0.36886454,0.6009490370750428,38.619665330904695,3.1728852,8.649398475646978
480,142,114,14.422205,39.315447616577174,63.31669650998939,0.3679733,0.6009490370750428,38.767970491773475,3.1728852,8.649398475646978
481,143,113,14.422205,39.315447616577174,63.31669650998939,0.3711293,0.6009490370750428,38.24280012141126,3.1728852,8.649398475646978
482,144,112,13.038404,39.315447616577174,66.83643389091736,0.37497285,0.6009490370750428,37.60322078728906,2.868449,8.649398475646978
483,145,111,12.529964,39.315447616577174,68.1296660640047,0.37414783,0.6009490370750428,37.74050658459153,2.7565923,8.649398475646978
484,145,110,12.529964,39.315447616577174,68.1296660640047,0.36650917,0.6009490370750428,39.01160653735653,2.7565923,8.649398475646978
485,146,109,13.928389,39.315447616577174,64.57273301864814,0.35809466,0.5946454167366029,39.780136813106346,3.0642455,8.649398475646978
486,147,108,16.552946,39.315447616577174,57.897093661707466,0.35571358,0.5889997303485871,39.60717607992606,3.641648,8.649398475646978
487,147,107,17.720045,39.315447616577174,54.9285429533226,0.35962254,0.5849190592765808,38.51755619208518,3.8984098,8.649398475646978
488,146,106,17.262676,39.315447616577174,56.09187410766212,0.3685443,0.5833466351032257,36.82241709539119,3.7977889,8.649398475646978
489,147,105,13.152946,39.315447616577174,66.54509291844715,0.3831627,0.5819924890995026,34.163634809171505,2.8936481,8.649398475646978
490,146,104,10.198039,38.919137191772464,73.79685217069468,0.40188357,0.5745009183883668,30.04648861623156,2.2435687,8.562210182189942
491,147,103,9.0,36.090394592285186,75.0626168010085,0.42024946,0.5560058236122133,24.41635739728788,1.98,7.939886810302741
492,147,102,8.246211,35.499175262451175,76.77069681576428,0.43520358,0.52793664932251,17.56518999705312,1.8141664,7.809818557739258
493,147,101,8.246211,34.30524215698243,75.96224212089194,0.44540402,0.4961507439613345,10.228087053000156,1.8141664,7.547153274536135
494,147,100,7.28011,33.59109840393067,78.32726458466873,0.4491822,0.4672401458024981,3.8648098254163155,1.6016241,7.390041648864748
495,148,99,7.28011,31.955057716369645,77.21766005026768,0.44705936,0.45807674229145057,2.4051404288873424,1.6016241,7.0301126976013215
496,148,98,8.246211,31.638548088073733,73.93619003508263,0.44318563,0.45671804547309874,2.9629719802956367,1.8141664,6.960480579376221
497,149,97,9.0,29.632072257995624,69.62750387956996,0.44060996,0.45154384672641756,2.4214469570159713,1.98,6.5190558967590375
498,149,96,8.246211,27.654242897033708,70.18102762869874,0.439448,0.4493616968393326,2.2061754902332753,1.8141664,6.083933437347416
499,149,95,8.246211,27.112481498718264,69.58518515064999,0.43959004,0.4472716480493546,1.7174397353515891,1.8141664,5.964745929718018
500,149,94,9.219544,26.53616104125977,65.25667600186698,0.43958762,0.44675216972827914,1.6036982408683564,2.0282998,5.83795542907715
501,149,93,9.219544,26.047640419006353,64.60506879372157,0.43499422,0.4455354243516922,2.3659652645559692,2.0282998,5.730480892181397
502,148,92,15.811388,25.10000000000001,37.0064222731167,0.42358586,0.44349018633365633,4.488111479553658,3.4785054,5.522000000000002
503,149,91,12.369317,23.200000000000017,46.68397823527188,0.4104042,0.4431948184967041,7.398692643969406,2.7212498,5.104000000000004
504,150,90,10.770329,19.400000000000034,44.4828377842727,0.40252122,0.4430747449398041,9.152751687578075,2.3694725,4.268000000000008
505,151,89,9.486833,17.848040580749522,46.84664363868425,0.400327,0.4430747449398041,9.647978681139147,2.0871031,3.9265689277648947
506,151,88,7.28011,17.308413124084478,57.93889465222881,0.39814505,0.4430747449398041,10.14043445907873,1.6016241,3.807850887298585
507,152,87,7.2111025,17.02626762390137,57.647191735089635,0.391418,0.4430747449398041,11.658697402068864,1.5864426,3.745778877258301
508,152,86,7.615773,16.59765148162842,54.11535659228633,0.3806323,0.4430747449398041,14.092981632988621,1.6754701,3.6514833259582526
509,153,85,7.28011,15.885543823242195,54.171478428580265,0.37042373,0.4430747449398041,16.397012003447266,1.6016241,3.494819641113283
510,153,84,8.246211,15.6395884513855,47.273477992717005,0.36560103,0.4430747449398041,17.485474201299013,1.8141664,3.4407094593048098
511,153,83,8.246211,15.299953746795657,46.10303283904852,0.3669881,0.4430747449398041,17.172421003592774,1.8141664,3.3659898242950446
512,154,82,7.28011,15.23482551574707,52.21402522758631,0.37218112,0.4430747449398041,16.000378404497052,1.6016241,3.3516616134643558
513,154,81,8.246211,15.231546401977539,45.86097281982876,0.37852928,0.4430747449398041,14.567626296933833,1.8141664,3.3509402084350586
514,154,80,7.28011,15.023154640197756,51.540737935098704,0.3832985,0.4430747449398041,13.491237720539761,1.6016241,3.3050940208435065
515,154,79,7.28011,14.81149530410767,50.84824504234513,0.38458565,0.4430747449398041,13.200730917889846,1.6016241,3.2585289669036874
516,155,78,7.28011,14.81149530410767,50.84824504234513,0.38374954,0.4430747449398041,13.389435903959379,1.6016241,3.2585289669036874
517,155,77,8.246211,14.81149530410767,44.32560064285638,0.38308764,0.4430747449398041,13.53882594996203,1.8141664,3.2585289669036874
518,155,76,7.28011,14.81149530410767,50.84824504234513,0.3825426,0.4430747449398041,13.661835637548547,1.6016241,3.2585289669036874
519,156,75,7.28011,14.81149530410767,50.84824504234513,0.38282067,0.4430747449398041,13.599079710974715,1.6016241,3.2585289669036874
520,156,74,7.28011,14.81149530410767,50.84824504234513,0.38682005,0.4430747449398041,12.696436937295385,1.6016241,3.2585289669036874
521,156,73,7.28011,14.81149530410767,50.84824504234513,0.39395142,0.4430747449398041,11.08691894009013,1.6016241,3.2585289669036874
522,156,72,7.28011,14.81149530410767,50.84824504234513,0.39778158,0.4430747449398041,10.222467822475778,1.6016241,3.2585289669036874
523,157,71,7.28011,14.81149530410767,50.84824504234513,0.39309394,0.4430747449398041,11.280446648491226,1.6016241,3.2585289669036874
524,157,70,7.28011,14.81149530410767,50.84824504234513,0.3827273,0.4430747449398041,13.62015305695069,1.6016241,3.2585289669036874
525,157,69,8.246211,14.81149530410767,44.32560064285638,0.3742521,0.4430747449398041,15.532964460923415,1.8141664,3.2585289669036874
526,157,68,7.28011,14.81149530410767,50.84824504234513,0.37197563,0.4430747449398041,16.046755908647803,1.6016241,3.2585289669036874
527,158,67,7.28011,14.81149530410767,50.84824504234513,0.37349725,0.4430747449398041,15.703333685380926,1.6016241,3.2585289669036874
528,158,66,8.246211,14.81149530410767,44.32560064285638,0.37305346,0.4430747449398041,15.803494296593234,1.8141664,3.2585289669036874
529,158,65,8.246211,14.81149530410767,44.32560064285638,0.36926046,0.4430747449398041,16.659557778576563,1.8141664,3.2585289669036874
530,158,64,8.246211,14.81149530410767,44.32560064285638,0.36677983,0.4408675283193588,16.804980600234597,1.8141664,3.2585289669036874
531,159,63,7.28011,14.81149530410767,50.84824504234513,0.36857185,0.4396920293569565,16.175000981081656,1.6016241,3.2585289669036874
532,159,62,8.0,14.81149530410767,45.98789770820674,0.3719379,0.439587864279747,15.389408456490795,1.76,3.2585289669036874
533,159,61,7.28011,14.81149530410767,50.84824504234513,0.3733524,0.43946196138858795,15.043295503039754,1.6016241,3.2585289669036874
534,159,60,7.28011,14.764822959899902,50.69287388547612,0.37384123,0.43562802374362947,14.183386480372807,1.6016241,3.2482610511779786
535,160,59,7.28011,14.764822959899902,50.69287388547612,0.37752837,0.43562802374362947,13.336989315773529,1.6016241,3.2482610511779786
536,159,58,7.0,14.764822959899902,52.59001740643656,0.38403013,0.43562802374362947,11.844485722009612,1.54,3.2482610511779786
537,159,57,7.0,14.764822959899902,52.59001740643656,0.38645086,0.43562802374362947,11.288799849945752,1.54,3.2482610511779786
538,160,56,7.0,14.764822959899902,52.59001740643656,0.379766,0.43562802374362947,12.823335970215465,1.54,3.2482610511779786
539,160,55,8.0,14.764822959899902,45.817162750213214,0.3670146,0.43562802374362947,15.750466339019498,1.76,3.2482610511779786
540,160,54,8.0,14.764822959899902,45.817162750213214,0.35601163,0.43562802374362947,18.27623533656011,1.76,3.2482610511779786
541,160,53,8.0,14.764822959899902,45.817162750213214,0.35284492,0.43562802374362947,19.003164074992263,1.76,3.2482610511779786
542,160,52,8.0,14.580680084228517,45.132874815855494,0.3584956,0.43562802374362947,17.706032371194603,1.76,3.207749618530274
543,160,51,8.0,14.560219764709473,45.05577440599019,0.3688231,0.43562802374362947,15.335313044996369,1.76,3.203248348236084
544,160,50,8.0,14.560219764709473,45.05577440599019,0.37692612,0.43562802374362947,13.475236922484024,1.76,3.203248348236084
545,160,49,8.0,14.560219764709473,45.05577440599019,0.3782331,0.43562802374362947,13.17521471383949,1.76,3.203248348236084
546,160,48,8.0,14.436006450653077,44.58301177818894,0.37368166,0.43562802374362947,14.220014433971773,1.76,3.175921419143677
547,160,47,8.0,14.436006450653077,44.58301177818894,0.36633727,0.43562802374362947,15.905947007948107,1.76,3.175921419143677
548,160,46,8.0,14.422204971313477,44.52997991385216,0.35818908,0.43562802374362947,17.776394437456354,1.76,3.172885093688965
549,160,45,8.0,14.422204971313477,44.52997991385216,0.3525704,0.43562802374362947,19.066178658593323,1.76,3.172885093688965
550,160,44,8.0,14.422204971313477,44.52997991385216,0.35411996,0.43562802374362947,18.710475666545356,1.76,3.172885093688965
551,160,43,8.0,14.422204971313477,44.52997991385216,0.36287636,0.43562802374362947,16.700412384021092,1.76,3.172885093688965
552,160,42,8.0,14.422204971313477,44.52997991385216,0.37326652,0.43562802374362947,14.315312789151768,1.76,3.172885093688965
553,160,41,7.0,14.422204971313477,51.46373242462063,0.3807661,0.43562802374362947,12.593757922611026,1.54,3.172885093688965
554,159,40,7.28011,14.422204971313477,49.52151982455243,0.3850682,0.43562802374362947,11.606191945438947,1.6016241,3.172885093688965
555,160,39,7.28011,14.422204971313477,49.52151982455243,0.38661647,0.43562802374362947,11.250783126346665,1.6016241,3.172885093688965
556,159,38,6.3245554,14.422204971313477,56.1470981363233,0.38531536,0.43562802374362947,11.549457612380253,1.3914021,3.172885093688965
557,159,37,6.3245554,13.9777702331543,54.75275893784861,0.38255855,0.43562802374362947,12.182292052381282,1.3914021,3.075109451293946
558,159,36,6.3245554,13.230490684509284,52.19712145930906,0.37983286,0.43562802374362947,12.80798424666746,1.3914021,2.910707950592043
559,158,35,6.3245554,13.04985866546631,51.5354491238757,0.3774663,0.43562802374362947,13.351239601045595,1.3914021,2.870968906402588
560,158,34,6.3245554,12.580808448791508,49.72854552432143,0.3779047,0.43562802374362947,13.250598244042521,1.3914021,2.767777858734132
561,158,33,6.3245554,12.529964447021484,49.524554369429474,0.38385856,0.43562802374362947,11.883870691914211,1.3914021,2.7565921783447265
562,158,32,6.3245554,12.385381793975831,48.93532151747275,0.39143136,0.43562802374362947,10.145506919510073,1.3914021,2.724783994674683
563,157,31,7.28011,10.930228233337417,33.39471308119876,0.39390734,0.43562802374362947,9.57713740419397,1.6016241,2.4046502113342316
564,157,30,6.3245554,10.255268096923833,38.32871719108276,0.39061904,0.43562802374362947,10.331978367258877,1.3914021,2.256158981323243
565,156,29,6.3245554,9.557953262329107,33.82939613919553,0.38429108,0.43562802374362947,11.78458389875362,1.3914021,2.1027497177124035
566,156,28,6.3245554,9.24627323150635,31.598869816621054,0.3753676,0.43562802374362947,13.832999125221813,1.3914021,2.034180110931397
567,155,27,6.3245554,9.219544410705566,31.40056483886786,0.36527303,0.43562802374362947,16.150247385800032,1.3914021,2.0282997703552246
568,155,26,6.3245554,9.021954441070559,29.898167505343487,0.3591347,0.43562802374362947,17.559322161084424,1.3914021,1.9848299770355229
569,154,25,5.3851647,9.0,40.16483631424557,0.3612944,0.43562802374362947,17.063558635971134,1.1847363,1.98
570,154,24,6.3245554,8.321589946746833,23.99823315127444,0.37111965,0.43562802374362947,14.808134584708165,1.3914021,1.8307497882843033
571,154,23,6.3245554,8.246211051940918,23.303498424583434,0.38362238,0.43562802374362947,11.938087451770741,1.3914021,1.814166431427002
572,153,22,6.3245554,8.246211051940918,23.303498424583434,0.39436653,0.43543959856033326,9.432553949781319,1.3914021,1.814166431427002
573,153,21,5.8309517,8.246211051940918,29.28932273410194,0.40280834,0.42472669780254374,5.160581850913848,1.2828094,1.814166431427002
574,152,20,7.2111025,8.246211051940918,12.552535564625067,0.40785965,0.41172237098217024,0.9381874598300532,1.5864426,1.814166431427002
575,152,19,5.8309517,8.246211051940918,29.28932273410194,0.4068924,0.40811410844326024,0.2993597449786112,1.2828094,1.814166431427002
576,151,18,5.8309517,8.246211051940918,29.28932273410194,0.40338185,0.40698911547660827,0.8863310970909422,1.2828094,1.814166431427002
577,150,17,5.8309517,8.246211051940918,29.28932273410194,0.40374875,0.40406311452388766,0.07780314959762169,1.2828094,1.814166431427002
578,149,16,4.472136,8.246211051940918,45.76738350415458,0.40684688,0.4040585637092591,-0.6900750002468703,0.9838699,1.814166431427002
579,148,15,5.3851647,8.246211051940918,34.69528372180781,0.4081289,0.4040585637092591,-1.0073573413645676,1.1847363,1.814166431427002
580,148,14,4.472136,8.246211051940918,45.76738350415458,0.4071095,0.4040585637092591,-0.755070048481965,0.9838699,1.814166431427002
581,148,13,5.3851647,8.246211051940918,34.69528372180781,0.40345624,0.4034854918718338,0.007252052251638386,1.1847363,1.814166431427002
582,147,12,5.3851647,8.246211051940918,34.69528372180781,0.39446056,0.40338929295539855,2.213431045068981,1.1847363,1.814166431427002
583,148,11,7.2111025,8.246211051940918,12.552535564625067,0.3797297,0.4028656899929047,5.742859674015466,1.5864426,1.814166431427002
584,148,10,10.816654,8.246211051940918,-31.17120243556244,0.36186787,0.4028656899929047,10.176548942454811,2.379664,1.814166431427002
585,147,9,7.071068,8.246211051940918,14.250705482254912,0.34193057,0.4028656899929047,15.125420649051701,1.5556349,1.814166431427002
586,146,9,6.4031243,8.246211051940918,22.35071010999725,0.31904572,0.4028656899929047,20.805935454369106,1.4086874,1.814166431427002
587,145,8,3.6055512,8.246211051940918,56.27626778231254,0.2944812,0.4028656899929047,26.9033854051016,0.7932213,1.814166431427002
588,144,8,3.1622777,8.246211051940918,61.65174921229172,0.2724504,0.4028656899929047,32.37190768966601,0.69570106,1.814166431427002
589,143,7,2.0,8.246211051940918,75.74643693961845,0.2557221,0.4028656899929047,36.52422990897808,0.44,1.814166431427002
590,142,7,2.0,8.024621105194093,75.0767049149133,0.24460535,0.4028656899929047,39.283650229230105,0.44,1.7654166431427005
591,141,7,2.0,8.0,75.00000003125,0.23958637,0.4028656899929047,40.529469694892676,0.44,1.76
592,140,7,0.0,8.0,100.0,0.23909895,0.4028656899929047,40.65045715613827,0.0,1.76
